,30-3,10-3,30-5,10-5,30-7,10-7
APH,0.023945903688136892,0.0036853650902783463,0.022616372906072272,0.0007792177818971729,0.02098468580169452,-0.001059437645145561
LDOS,0.023921907129721993,0.0068641954451595655,0.02643929330902753,0.008914654947080661,0.034639826017191004,0.006155288333616751
NEM,0.023849498758986818,0.007592740460571871,0.027292450944975514,0.008924100096515914,0.028376675783515336,0.017507051933591283
COP,0.023752727124134558,-0.0009878460320066201,0.030743357810927078,-0.002858722445130294,0.03346840779157513,-0.009883775109337089
VLO,0.02365869095577334,-0.0023121041818448167,0.030173774593167012,-0.012209127327516759,0.030666171950404022,-0.02635182296494448
VRSK,0.02362272045520591,0.008050712578987568,0.025680422735870553,0.010417972738798827,0.026987914294635863,0.013602073209849802
AWK,0.023350624856538008,0.008788808131933896,0.02640358901314633,0.011485520700945405,0.029753691451272567,0.011594844342593584
BSX,0.02328842980461146,0.00445733036407892,0.022538585719263263,0.0031645275715652997,0.020377630913894256,0.006961582955549949
AMZN,0.023222372320532366,0.004457402648552794,0.020770516965374748,-0.0009495427620033705,0.013871653911996346,-0.00029681907390482695
HON,0.02315557651139149,0.00026091706246065877,0.02097470992971671,-0.0071719115804586165,0.020435392143107498,-0.01656127340540741
DRI,0.023089221076899015,0.002124090512477419,0.02780328899818587,-0.008106914234881414,0.0294236975203281,-0.025867252535742704
NDAQ,0.023024459251837156,0.011329937346750469,0.021007948525124432,0.013337478139449169,0.020378838868032628,0.020448846148751625
JPM,0.02299643887847735,0.004191752339652907,0.02089096161693517,0.005045603102606561,0.017292595686853433,0.008787147248109283
UNH,0.02291978719642473,0.004050179992097162,0.019756764372353002,0.004460098612299267,0.02000479204546883,0.015385881043214785
BBY,0.0228305158301454,0.011915639836319505,0.024790420321497357,0.0038810238166199287,0.0256197598479117,0.01270474994211703
KMX,0.022779391439356717,0.004060649371305961,0.01900872512133273,0.009251278194874429,0.01364020447133953,0.028139664844250754
TFX,0.02273267768341304,0.0076537139499227545,0.017251653498702838,0.008779375814999324,0.011634739268088442,0.013374565255033348
PHM,0.022722183784662463,0.011336250280821972,0.0211817211450422,0.01623995764506988,0.017878871374256384,0.03733326035950932
ARE,0.02256977212823584,0.003605558064987592,0.0239655212156279,0.003483525915645441,0.022865919169153585,0.0016735252073415247
CINF,0.022464205355116524,0.005269696820527482,0.026792657402011567,0.01188214415104557,0.027752696898714433,0.022438855112007272
GRMN,0.0224381862625251,0.010900379161141355,0.016656590141306136,0.0070843775523405485,0.014261432492104974,0.00383153830571249
DAL,0.02236303808541078,0.004726956768764921,0.02792518012373274,0.005337107832871605,0.03725321708804231,0.003909635887269618
DHI,0.022359018436550485,0.008783490923821621,0.019877067862983714,0.011660217258493493,0.014084314826950276,0.01821926059825387
CHD,0.022329639426158843,0.0061529698467328855,0.02182190682650211,0.005576801207963903,0.02301590387908227,0.010466317357660529
ROP,0.022283192571981598,0.009545976022091635,0.024352714211359178,0.011038798564557556,0.025820730748233513,0.018110955292946016
GPC,0.02228010541277119,7.980291853550756e-05,0.028514613786306254,-0.0017430459200492043,0.03015468127797392,0.0006642005330039628
AMT,0.022125951503949234,0.009502688763642629,0.025278299210805596,0.013980088563622001,0.026410112673612086,0.026012434502620845
PH,0.022039362839640853,-0.003836065139282286,0.02213963291271773,-0.018047215591690275,0.022445591979410633,-0.03607242012709561
ADI,0.021909131668176287,0.00905551796211698,0.017540288121537732,0.010111065742644828,0.016775696300121084,0.02350071913390374
ROL,0.021834187328129445,0.00736502464316155,0.02580756108665647,-0.0018567670429388262,0.02675478778033364,-0.014677832057796861
VAR,0.021829190282742612,0.00310949660980916,0.023429865425087595,-7.854530186185901e-05,0.029010771794179747,-0.006881008016875772
HUM,0.021735515700251475,0.0040313631258956616,0.020797644369802807,0.006455089604825298,0.021422154720960186,0.015214181979668265
YUM,0.021710747510543433,0.0060134053411053726,0.02527646996613166,0.007538233490165191,0.027247941262360603,0.01106180904387292
ROK,0.02160184764077094,0.0072274696406114895,0.021411863180662277,0.009218213506965927,0.01999856869311748,0.0224249583138541
EXPD,0.021592516662280528,0.0027176884663477068,0.021702623003729275,0.004465043674370891,0.024401117788011534,0.003936373898533682
LNT,0.021327653915509358,0.0026502129481405083,0.02644071417200001,0.000565115577639989,0.029404166167639318,0.001416616456640496
WAT,0.021096054898286826,0.000298607634280709,0.025177369560991446,-0.00768998839864566,0.02704568838292914,-0.026067416680441904
MCHP,0.021001937023737507,-0.0036154136737687657,0.02221661111825848,-0.013583914968083232,0.030254102760421318,-0.035239755683135095
OKE,0.02091590226156474,0.008366471558531648,0.020795360578225838,0.009330804158218266,0.01980358454944564,0.00969823231416623
AEP,0.020881521626032438,0.006174119977610746,0.022862510830262923,0.005492663845063464,0.02675848723727361,0.0020338106216312803
LMT,0.020803447916657943,0.007840594761812716,0.020468872858165142,0.006592771074977957,0.02453282148517968,0.01593579070985806
SWKS,0.020779095628117937,0.012573297862106632,0.022353453835309765,0.017289152072070137,0.029152201239397622,0.02835171424201775
CE,0.02075042621548883,0.005338699032028286,0.021425786296909086,0.0060740428724083565,0.020392198486047064,0.014643101206456843
STZ,0.020742638652884775,-0.0011021948692206956,0.02181657871143886,-0.0029117694919021863,0.02108172400024382,-0.0036967407654932647
MCD,0.020535480170236604,0.008831570409506944,0.01609367890156078,0.011844346105240707,0.011028934634484308,0.0165043506098788
PCAR,0.020507018363278808,0.005304801888891859,0.02085181872603271,0.006328083764101249,0.01610597301870484,0.007478501229356186
CMG,0.02045894212528844,0.011570575979203471,0.010941865129704693,0.005423600967070937,0.003153504801251501,0.0236999577082784
ECL,0.020367179885218755,0.002621965437237689,0.02056934310317308,0.005113453932117336,0.023300835115231747,0.005050831421656928
FISV,0.020343375140045653,0.005524315472487111,0.018222110051511163,0.0036560774551109717,0.018335329525657907,0.00208452702710413
